cell_index,cell_id,borough,nta_id,nta_name,housing_units,median_gross_rent_usd,margin_of_error_usd,rent_percentile,bar_height_m,source_level,primary_source_level,dominant_source_geoid,source_geography_count,source_unit_coverage_share,lower_bound_90_usd,upper_bound_90_usd
5690,892a10762d7ffff,Brooklyn,BK1701,East Flatbush-Erasmus,1275,1705.3,99.5,0.2811,695.3,block_group,block_group,360470790023,6,1.0,1605.8,1804.8
5691,892a10762dbffff,Brooklyn,BK1401,Flatbush,1528,1901.0,119.8,0.4781,1167.7,block_group,block_group,360470516021,5,1.0,1781.2,2020.8
5692,892a1076303ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,379,2197.3,248.4,0.759,1877.6,mixed,tract,36047065600,5,1.0,1948.9,2445.7
5693,892a1076307ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,441,2268.5,252.3,0.7997,2001.5,mixed,tract,36047065600,4,1.0,2016.2,2520.8
5694,892a107630bffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,461,2201.5,524.9,0.7629,1888.9,block_group,block_group,360470644003,3,1.0,1676.6,2726.4
5695,892a107630fffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,356,2115.8,223.8,0.6881,1690.6,mixed,tract,36047064000,4,1.0,1892.0,2339.6
5696,892a1076313ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,348,2178.7,129.0,0.7411,1839.9,mixed,tract,36047064800,6,1.0,2049.7,2307.7
5697,892a1076317ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,401,2358.8,303.6,0.8425,2137.2,mixed,tract,36047065600,3,1.0,2055.2,2662.4
5698,892a107631bffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,472,1451.7,166.8,0.1253,322.6,mixed,block_group,360470646002,4,1.0,1284.9,1618.5
5699,892a107632bffff,Brooklyn,BK1502,Madison,326,1768.5,361.6,0.3484,840.2,mixed,block_group,360470564001,5,1.0,1406.9,2130.1
5700,892a107632fffff,Brooklyn,BK1502,Madison,431,1621.2,203.8,0.208,524.3,mixed,tract,360470568001,3,1.0,1417.4,1825.0
5701,892a1076333ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,378,1614.0,123.3,0.2041,514.3,mixed,block_group,360470658001,3,1.0,1490.7,1737.3
5702,892a107633bffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,206,1920.5,184.4,0.4965,1215.1,mixed,block_group,360470638001,2,1.0,1736.1,2104.9
5703,892a1076343ffff,Brooklyn,BK1403,Midwood,275,1720.9,598.4,0.2957,731.9,mixed,tract,36047075600,3,1.0,1122.5,2319.3
5704,892a1076347ffff,Brooklyn,BK1502,Madison,924,1727.8,220.7,0.3031,749.4,mixed,block_group,360470642001,5,1.0,1507.1,1948.5
5705,892a107634bffff,Brooklyn,BK1403,Midwood,628,1482.7,388.0,0.138,350.2,mixed,block_group,360470546003,3,1.0,1094.7,1870.7
5706,892a107634fffff,Brooklyn,BK1403,Midwood,767,1855.9,306.2,0.4395,1063.9,mixed,block_group,360470548001,6,1.0,1549.7,2162.1
5707,892a1076353ffff,Brooklyn,BK1403,Midwood,222,1626.1,463.0,0.2113,531.6,mixed,block_group,360470756001,6,1.0,1163.1,2089.1
5708,892a1076357ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,445,1747.9,331.7,0.3273,790.5,block_group,block_group,360470644001,4,1.0,1416.2,2079.6
5709,892a107635bffff,Brooklyn,BK1403,Midwood,206,1586.5,304.8,0.1892,475.7,mixed,tract,36047,4,1.0,1281.7,1891.3
5710,892a1076363ffff,Brooklyn,BK1502,Madison,288,2076.9,584.5,0.6478,1593.6,mixed,tract,36047054800,4,1.0,1492.4,2661.4
5711,892a1076367ffff,Brooklyn,BK1502,Madison,707,1789.3,564.0,0.3675,889.1,mixed,tract,36047056400,5,1.0,1225.3,2353.3
5712,892a107636bffff,Brooklyn,BK1502,Madison,272,1904.6,324.0,0.483,1180.1,mixed,block_group,360470550002,4,1.0,1580.6,2228.6
5713,892a107636fffff,Brooklyn,BK1502,Madison,304,1821.9,194.2,0.4005,971.7,mixed,borough,36047,3,1.0,1627.7,2016.1
5714,892a1076373ffff,Brooklyn,BK1502,Madison,366,2024.9,297.2,0.5997,1467.8,mixed,block_group,360470642001,5,1.0,1727.7,2322.1
5715,892a1076377ffff,Brooklyn,BK1502,Madison,490,1983.2,232.9,0.5654,1375.9,mixed,tract,360470638001,5,1.0,1750.3,2216.1
5716,892a107637bffff,Brooklyn,BK1502,Madison,331,2017.4,453.1,0.5919,1446.7,block_group,block_group,360470548001,4,1.0,1564.3,2470.5
5717,892a1076383ffff,Brooklyn,BK1801,Flatlands,401,2220.7,280.0,0.7763,1928.8,mixed,tract,36047067400,2,1.0,1940.7,2500.7
5718,892a1076387ffff,Brooklyn,BK1801,Flatlands,259,2388.3,569.2,0.8526,2168.9,mixed,block_group,360470682001,4,1.0,1819.1,2957.5
5719,892a107638bffff,Brooklyn,BK1801,Flatlands,343,1748.5,644.8,0.3282,792.8,mixed,tract,36047065000,4,1.0,1103.7,2393.3
5720,892a107638fffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,218,2111.7,213.7,0.6846,1681.5,mixed,block_group,360470652001,5,1.0,1898.0,2325.4
5721,892a1076393ffff,Brooklyn,BK1801,Flatlands,331,1921.5,214.6,0.4974,1218.2,mixed,block_group,360470672001,4,1.0,1706.9,2136.1
5722,892a1076397ffff,Brooklyn,BK1801,Flatlands,356,1943.3,464.4,0.518,1268.4,block_group,block_group,360470680002,2,1.0,1478.9,2407.7
5723,892a107639bffff,Brooklyn,BK1801,Flatlands,319,2108.5,340.2,0.6816,1673.7,mixed,tract,36047067400,4,1.0,1768.3,2448.7
5724,892a10763a3ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,321,2302.6,928.4,0.8163,2051.1,mixed,block_group,360470662001,4,1.0,1374.2,3231.0
5725,892a10763a7ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,330,2231.5,879.6,0.7794,1940.1,mixed,block_group,360470662001,2,1.0,1351.9,3111.1
5726,892a10763abffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,412,1894.2,87.7,0.4726,1152.8,mixed,tract,36047065400,5,1.0,1806.5,1981.9
5727,892a10763afffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,442,1751.1,49.3,0.3321,799.9,mixed,borough,36047,3,1.0,1701.8,1800.4
5728,892a10763b3ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,443,2491.7,435.0,0.883,2269.9,mixed,block_group,360470670001,4,1.0,2056.7,2926.7
5729,892a10763b7ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,398,2066.1,201.3,0.6385,1569.6,block_group,block_group,360470670002,3,1.0,1864.8,2267.4
5730,892a10763bbffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,246,2089.6,229.5,0.6608,1620.9,mixed,block_group,360470652001,4,1.0,1860.1,2319.1
5731,892a10763c3ffff,Brooklyn,BK1801,Flatlands,706,1681.5,519.7,0.2575,641.2,block_group,block_group,360470738002,5,1.0,1161.8,2201.2
5732,892a10763c7ffff,Brooklyn,BK1802,Marine Park-Mill Basin-Bergen Beach,538,1774.1,122.8,0.3513,849.1,mixed,block_group,360470648001,4,1.0,1651.3,1896.9
5733,892a10763cbffff,Brooklyn,BK1801,Flatlands,353,1221.2,520.2,0.0642,177.5,mixed,block_group,360470744002,4,1.0,701.0,1741.4
5734,892a10763cfffff,Brooklyn,BK1801,Flatlands,371,1218.8,143.1,0.0637,176.1,block_group,block_group,360470746001,4,1.0,1075.7,1361.9
5735,892a10763d3ffff,Brooklyn,BK1801,Flatlands,509,1674.2,155.9,0.2509,625.7,block_group,block_group,360470738001,5,1.0,1518.3,1830.1
5736,892a10763d7ffff,Brooklyn,BK1801,Flatlands,465,2137.7,546.6,0.7075,1745.7,mixed,block_group,360470736002,5,1.0,1591.1,2684.3
5737,892a10763dbffff,Brooklyn,BK1801,Flatlands,438,1654.5,523.6,0.2313,579.8,block_group,block_group,360470744001,4,1.0,1130.9,2178.1
5738,892a1076403ffff,Brooklyn,BK0503,East New York-New Lots,210,1640.9,567.0,0.2206,553.9,block_group,block_group,360470928002,2,1.0,1073.9,2207.9
5739,892a1076407ffff,Brooklyn,BK1803,Canarsie,141,1381.4,149.8,0.1014,266.5,block_group,block_group,360470970001,2,1.0,1231.6,1531.2
5740,892a107640bffff,Brooklyn,BK1704,East Flatbush-Remsen Village,607,1520.8,189.1,0.1573,398.3,block_group,block_group,360470928001,4,1.0,1331.7,1709.9
5741,892a107640fffff,Brooklyn,BK1803,Canarsie,52,1624.2,158.2,0.2104,529.3,block_group,block_group,360470970002,3,1.0,1466.0,1782.4
5742,892a1076413ffff,Brooklyn,BK0503,East New York-New Lots,543,1418.0,346.0,0.1115,290.3,block_group,block_group,360470922002,1,1.0,1072.0,1764.0
5743,892a1076417ffff,Brooklyn,BK0503,East New York-New Lots,4,2321.0,466.0,0.8282,2088.7,block_group,block_group,360471098002,1,1.0,1855.0,2787.0
5744,892a107641bffff,Brooklyn,BK1704,East Flatbush-Remsen Village,414,1585.6,285.2,0.1883,474.1,mixed,block_group,360470928001,5,1.0,1300.4,1870.8
5745,892a1076423ffff,Brooklyn,BK1803,Canarsie,469,1871.0,167.7,0.4529,1100.8,mixed,block_group,360470964001,5,1.0,1703.3,2038.7
5746,892a1076427ffff,Brooklyn,BK1803,Canarsie,385,1862.4,279.4,0.4457,1080.5,mixed,block_group,360470964002,4,1.0,1583.0,2141.8
5747,892a107642bffff,Brooklyn,BK1803,Canarsie,361,2083.0,442.2,0.6536,1605.3,block_group,block_group,360470962001,4,1.0,1640.8,2525.2
5748,892a107642fffff,Brooklyn,BK1803,Canarsie,466,2018.2,284.0,0.593,1449.9,block_group,block_group,360470964002,3,1.0,1734.2,2302.2
5749,892a1076433ffff,Brooklyn,BK1803,Canarsie,383,1627.3,138.5,0.2119,532.7,mixed,block_group,360470970001,6,1.0,1488.8,1765.8
5750,892a1076437ffff,Brooklyn,BK1803,Canarsie,194,1723.8,244.3,0.2991,739.5,mixed,block_group,360470968001,4,1.0,1479.5,1968.1
5751,892a107643bffff,Brooklyn,BK1803,Canarsie,495,1799.2,306.6,0.3782,912.5,block_group,block_group,360470970002,3,1.0,1492.6,2105.8
5752,892a1076443ffff,Brooklyn,BK1704,East Flatbush-Remsen Village,522,1517.1,474.5,0.1554,393.5,block_group,block_group,360470888003,6,1.0,1042.6,1991.6
5753,892a1076447ffff,Brooklyn,BK1704,East Flatbush-Remsen Village,597,1289.8,189.0,0.0788,209.4,block_group,block_group,360470934001,4,1.0,1100.8,1478.8
5754,892a107644bffff,Brooklyn,BK1703,East Flatbush-Rugby,617,1529.5,177.8,0.1591,403.7,block_group,block_group,360470864002,4,1.0,1351.7,1707.3
5755,892a107644fffff,Brooklyn,BK1703,East Flatbush-Rugby,532,1483.3,164.7,0.1384,351.2,block_group,block_group,360470936001,6,1.0,1318.6,1648.0
5756,892a1076453ffff,Brooklyn,BK1704,East Flatbush-Remsen Village,1466,1522.3,360.2,0.1577,399.4,block_group,block_group,360470890004,5,1.0,1162.1,1882.5
5757,892a1076457ffff,Brooklyn,BK1704,East Flatbush-Remsen Village,606,1602.4,422.6,0.1981,500.0,block_group,block_group,360470888002,6,1.0,1179.8,2025.0
5758,892a107645bffff,Brooklyn,BK1704,East Flatbush-Remsen Village,1038,1597.9,204.9,0.1957,493.3,block_group,block_group,360470886003,3,1.0,1393.0,1802.8
5759,892a1076463ffff,Brooklyn,BK1803,Canarsie,202,1805.4,401.4,0.3857,931.2,block_group,block_group,360470934002,2,1.0,1404.0,2206.8
5760,892a1076467ffff,Brooklyn,BK1803,Canarsie,83,1642.0,594.0,0.2219,556.7,block_group,block_group,360470958001,1,1.0,1048.0,2236.0
5761,892a107646bffff,Brooklyn,BK1703,East Flatbush-Rugby,372,1703.0,249.7,0.2786,688.9,mixed,tract,36047094600,3,1.0,1453.3,1952.7
5762,892a107646fffff,Brooklyn,BK1803,Canarsie,1,1839.0,212.0,0.4218,1017.3,block_group,block_group,360470944013,1,1.0,1627.0,2051.0
5763,892a1076473ffff,Brooklyn,BK1704,East Flatbush-Remsen Village,409,1657.4,78.1,0.234,587.1,block_group,block_group,360470930002,3,1.0,1579.3,1735.5
5764,892a1076477ffff,Brooklyn,BK1803,Canarsie,6,2417.0,688.0,0.8634,2201.4,block_group,block_group,360470962001,1,1.0,1729.0,3105.0
5765,892a107647bffff,Brooklyn,BK1704,East Flatbush-Remsen Village,460,1670.4,272.5,0.2483,618.9,block_group,block_group,360470934002,5,1.0,1397.9,1942.9
5766,892a1076483ffff,Brooklyn,BK1602,Brownsville,777,1728.1,410.7,0.3036,750.6,mixed,block_group,360470920003,3,1.0,1317.4,2138.8
5767,892a1076487ffff,Brooklyn,BK0503,East New York-New Lots,39,1935.0,464.0,0.5081,1248.3,block_group,block_group,360471098005,1,1.0,1471.0,2399.0
5768,892a107648bffff,Brooklyn,BK1602,Brownsville,1059,1319.8,449.4,0.0859,227.3,mixed,block_group,360470920002,5,1.0,870.4,1769.2
5769,892a107648fffff,Brooklyn,BK0503,East New York-New Lots,60,1476.3,1386.5,0.1359,344.4,block_group,block_group,360470922001,2,1.0,89.8,2862.8
5770,892a1076493ffff,Brooklyn,BK0503,East New York-New Lots,444,1240.6,298.1,0.0677,185.5,block_group,block_group,360471132001,3,1.0,942.5,1538.7
5771,892a1076497ffff,Brooklyn,BK0503,East New York-New Lots,642,1788.1,360.0,0.3653,883.7,block_group,block_group,360471098005,4,1.0,1428.1,2148.1
5772,892a107649bffff,Brooklyn,BK1602,Brownsville,363,1457.2,298.9,0.127,325.7,mixed,block_group,360470920003,3,1.0,1158.3,1756.1
5773,892a10764a3ffff,Brooklyn,BK1803,Canarsie,173,1832.4,224.0,0.4114,998.4,block_group,block_group,360470974001,2,1.0,1608.4,2056.4
5774,892a10764a7ffff,Brooklyn,BK1803,Canarsie,724,1420.3,116.6,0.1129,292.8,block_group,block_group,360470986001,3,1.0,1303.7,1536.9
5775,892a10764abffff,Brooklyn,BK0503,East New York-New Lots,130,2306.3,451.7,0.8187,2059.1,block_group,block_group,360471098002,2,1.0,1854.6,2758.0
5776,892a10764afffff,Brooklyn,BK1803,Canarsie,197,1722.8,283.5,0.297,735.4,block_group,block_group,360470974002,2,1.0,1439.3,2006.3
5777,892a10764b3ffff,Brooklyn,BK0503,East New York-New Lots,939,694.8,99.2,0.0114,69.1,block_group,block_group,360470982002,2,1.0,595.6,794.0
5778,892a10764b7ffff,Brooklyn,BK1803,Canarsie,446,753.7,92.3,0.0139,74.3,block_group,block_group,360470982001,3,1.0,661.4,846.0
5780,892a10764c3ffff,Brooklyn,BK1602,Brownsville,889,1274.5,221.3,0.0749,200.2,block_group,block_group,360470896001,6,1.0,1053.2,1495.8
5781,892a10764c7ffff,Brooklyn,BK1602,Brownsville,1132,1447.8,269.2,0.1232,317.9,block_group,block_group,360470916004,4,1.0,1178.6,1717.0
5782,892a10764cbffff,Brooklyn,BK1602,Brownsville,1019,1716.9,213.4,0.2923,723.7,mixed,block_group,360470890002,7,1.0,1503.5,1930.3
5783,892a10764cfffff,Brooklyn,BK1704,East Flatbush-Remsen Village,1337,1376.2,274.3,0.1003,263.5,mixed,block_group,360470896003,6,1.0,1101.9,1650.5
5784,892a10764d3ffff,Brooklyn,BK1602,Brownsville,1382,974.4,465.8,0.0308,108.9,block_group,block_group,360470916001,3,1.0,508.6,1440.2
5785,892a10764d7ffff,Brooklyn,BK1602,Brownsville,1043,909.7,240.2,0.0249,96.0,mixed,block_group,360470916002,6,1.0,669.5,1149.9
5786,892a10764dbffff,Brooklyn,BK1602,Brownsville,566,1370.7,226.2,0.0985,258.5,mixed,block_group,360470898002,4,1.0,1144.5,1596.9
5787,892a1076503ffff,Brooklyn,BK1803,Canarsie,506,1951.9,181.1,0.5266,1288.5,block_group,block_group,360471024001,3,1.0,1770.8,2133.0
5788,892a107650bffff,Brooklyn,BK1803,Canarsie,480,1967.2,245.4,0.551,1335.9,block_group,block_group,360471008002,5,1.0,1721.8,2212.6
5789,892a107650fffff,Brooklyn,BK1803,Canarsie,386,2179.5,190.9,0.7424,1843.2,block_group,block_group,360471026001,2,1.0,1988.6,2370.4
5790,892a1076513ffff,Brooklyn,BK1803,Canarsie,422,1637.4,190.6,0.2187,548.3,block_group,block_group,360471022001,3,1.0,1446.8,1828.0
5791,892a1076517ffff,Brooklyn,BK1803,Canarsie,116,1988.6,95.5,0.5685,1384.8,block_group,block_group,360471024001,2,1.0,1893.1,2084.1
5792,892a107651bffff,Brooklyn,BK1803,Canarsie,493,1412.8,337.6,0.1105,287.7,mixed,tract,36047101000,3,1.0,1075.2,1750.4
5793,892a1076543ffff,Brooklyn,BK1803,Canarsie,290,1848.4,198.7,0.4321,1044.2,block_group,block_group,360470994001,2,1.0,1649.7,2047.1
5794,892a1076547ffff,Brooklyn,BK1803,Canarsie,532,1880.6,316.6,0.4603,1120.5,block_group,block_group,360471006001,5,1.0,1564.0,2197.2
5795,892a107654bffff,Brooklyn,BK1803,Canarsie,601,1560.9,243.2,0.1736,440.3,block_group,block_group,360470956002,3,1.0,1317.7,1804.1
5796,892a107654fffff,Brooklyn,BK1803,Canarsie,659,2023.0,199.0,0.5986,1464.0,block_group,block_group,360470996002,4,1.0,1824.0,2222.0
5797,892a1076553ffff,Brooklyn,BK1803,Canarsie,428,1783.3,120.5,0.3606,871.8,block_group,block_group,360470992001,5,1.0,1662.8,1903.8
5798,892a1076557ffff,Brooklyn,BK1803,Canarsie,463,1933.1,169.0,0.5064,1243.9,block_group,block_group,360470992001,4,1.0,1764.1,2102.1
5799,892a107655bffff,Brooklyn,BK1803,Canarsie,530,1575.7,130.4,0.1819,459.3,block_group,block_group,360470956002,5,1.0,1445.3,1706.1
5800,892a1076563ffff,Brooklyn,BK1803,Canarsie,604,1879.5,96.2,0.4591,1118.1,block_group,block_group,360470998002,3,1.0,1783.3,1975.7
5801,892a107656bffff,Brooklyn,BK1803,Canarsie,124,1750.0,80.0,0.3303,797.0,block_group,block_group,360470998002,1,1.0,1670.0,1830.0
5802,892a1076573ffff,Brooklyn,BK1803,Canarsie,709,2112.8,194.4,0.6857,1684.8,block_group,block_group,360471006002,3,1.0,1918.4,2307.2
5803,892a107657bffff,Brooklyn,BK1803,Canarsie,814,1844.1,207.8,0.4271,1032.0,block_group,block_group,360471004001,2,1.0,1636.3,2051.9
5804,892a1076583ffff,Brooklyn,BK1803,Canarsie,344,1796.2,266.1,0.3749,905.3,block_group,block_group,360471020001,2,1.0,1530.1,2062.3
5805,892a107658bffff,Brooklyn,BK1803,Canarsie,321,1855.4,150.1,0.4388,1061.4,mixed,block_group,360471022001,4,1.0,1705.3,2005.5
5806,892a107658fffff,Brooklyn,BK1803,Canarsie,499,1851.3,179.9,0.4342,1051.0,block_group,block_group,360471022001,2,1.0,1671.4,2031.2
5807,892a1076593ffff,Brooklyn,BK1803,Canarsie,166,1558.0,362.0,0.1719,435.4,block_group,block_group,360471018001,1,1.0,1196.0,1920.0
5808,892a107659bffff,Brooklyn,BK1803,Canarsie,336,1726.8,674.5,0.3025,747.6,mixed,block_group,360471016001,4,1.0,1052.3,2401.3
5809,892a10765abffff,Brooklyn,BK1803,Canarsie,180,1512.0,280.0,0.1524,386.6,block_group,block_group,360471028011,1,1.0,1232.0,1792.0
5810,892a10765bbffff,Brooklyn,BK1803,Canarsie,1610,444.0,87.0,0.002,52.2,block_group,block_group,360471034011,1,1.0,357.0,531.0
5811,892a10765c3ffff,Brooklyn,BK1803,Canarsie,709,1825.1,238.0,0.404,979.0,block_group,block_group,360470988002,3,1.0,1587.1,2063.1
5812,892a10765c7ffff,Brooklyn,BK1803,Canarsie,388,1654.1,131.8,0.2307,578.7,mixed,tract,36047101200,4,1.0,1522.3,1785.9
5813,892a10765cbffff,Brooklyn,BK1803,Canarsie,268,2036.0,250.9,0.6103,1497.4,block_group,block_group,360470966002,3,1.0,1785.1,2286.9
5814,892a10765cfffff,Brooklyn,BK1803,Canarsie,337,1901.6,297.3,0.479,1170.2,mixed,block_group,360470990001,3,1.0,1604.3,2198.9
5815,892a10765d3ffff,Brooklyn,BK1803,Canarsie,503,1820.4,143.9,0.3992,968.1,block_group,block_group,360470986002,4,1.0,1676.5,1964.3
5816,892a10765d7ffff,Brooklyn,BK1803,Canarsie,619,1812.6,129.3,0.3932,950.5,mixed,block_group,360471014001,4,1.0,1683.3,1941.9
5817,892a10765dbffff,Brooklyn,BK1803,Canarsie,550,1844.6,213.9,0.4276,1033.2,block_group,block_group,360470988001,4,1.0,1630.7,2058.5
5818,892a1076603ffff,Brooklyn,BK1703,East Flatbush-Rugby,509,1696.6,220.3,0.2724,676.2,block_group,block_group,360470858002,5,1.0,1476.3,1916.9
5819,892a107660bffff,Brooklyn,BK1701,East Flatbush-Erasmus,849,1472.7,207.4,0.1346,341.3,block_group,block_group,360470856001,4,1.0,1265.3,1680.1
5820,892a1076613ffff,Brooklyn,BK1703,East Flatbush-Rugby,673,1753.7,266.4,0.3357,807.6,mixed,block_group,360470872002,5,1.0,1487.3,2020.1
5821,892a1076617ffff,Brooklyn,BK1703,East Flatbush-Rugby,834,1678.5,246.7,0.254,634.9,block_group,block_group,360470860003,5,1.0,1431.8,1925.2
5822,892a107661bffff,Brooklyn,BK1703,East Flatbush-Rugby,660,1657.0,311.0,0.2334,585.4,block_group,block_group,360470814002,4,1.0,1346.0,1968.0
5823,892a1076623ffff,Brooklyn,BK1702,East Flatbush-Farragut,478,1665.7,111.8,0.2436,609.2,mixed,block_group,360470838001,6,1.0,1553.9,1777.5
5824,892a1076627ffff,Brooklyn,BK1702,East Flatbush-Farragut,448,1428.6,147.8,0.1167,301.0,mixed,block_group,360470838002,5,1.0,1280.8,1576.4
5825,892a107662bffff,Brooklyn,BK1702,East Flatbush-Farragut,567,1877.5,145.7,0.4584,1115.6,block_group,block_group,360470832001,4,1.0,1731.8,2023.2
5826,892a107662fffff,Brooklyn,BK1702,East Flatbush-Farragut,457,2076.7,75.8,0.6477,1593.0,mixed,tract,36047083400,6,1.0,2000.9,2152.5
5827,892a1076637ffff,Brooklyn,BK1702,East Flatbush-Farragut,491,1836.4,641.5,0.4181,1008.8,block_group,block_group,360470840001,4,1.0,1194.9,2477.9
5828,892a1076643ffff,Brooklyn,BK1701,East Flatbush-Erasmus,2449,2001.8,190.7,0.578,1412.8,block_group,block_group,360470818001,5,1.0,1811.1,2192.5
5829,892a1076647ffff,Brooklyn,BK1701,East Flatbush-Erasmus,986,1705.8,271.6,0.2816,697.0,block_group,block_group,360470824001,8,1.0,1434.2,1977.4
5830,892a107664bffff,Brooklyn,BK1701,East Flatbush-Erasmus,2365,1829.4,217.9,0.4088,991.1,block_group,block_group,360470822003,6,1.0,1611.5,2047.3
5831,892a107664fffff,Brooklyn,BK1701,East Flatbush-Erasmus,1039,1832.6,183.4,0.412,999.7,block_group,block_group,360470824004,5,1.0,1649.2,2016.0
5832,892a1076653ffff,Brooklyn,BK0902,Prospect Lefferts Gardens-Wingate,950,2060.8,260.6,0.6343,1557.3,block_group,block_group,360470818001,2,1.0,1800.2,2321.4
5833,892a1076657ffff,Brooklyn,BK1701,East Flatbush-Erasmus,797,1649.1,180.5,0.2275,570.8,block_group,block_group,360470816001,5,1.0,1468.6,1829.6
5834,892a107665bffff,Brooklyn,BK1701,East Flatbush-Erasmus,1598,1554.9,116.7,0.1712,433.3,block_group,block_group,360470820001,4,1.0,1438.2,1671.6
5835,892a1076663ffff,Brooklyn,BK1701,East Flatbush-Erasmus,1076,1603.6,117.2,0.1992,502.2,block_group,block_group,360470826001,7,1.0,1486.4,1720.8
5836,892a1076667ffff,Brooklyn,BK1702,East Flatbush-Farragut,789,1658.4,116.6,0.2349,589.4,block_group,block_group,360470830001,5,1.0,1541.8,1775.0
5837,892a107666bffff,Brooklyn,BK1701,East Flatbush-Erasmus,1237,1876.7,127.6,0.4573,1112.5,block_group,block_group,360470792021,4,1.0,1749.1,2004.3
5838,892a107666fffff,Brooklyn,BK1701,East Flatbush-Erasmus,1326,1828.3,143.8,0.4079,988.1,block_group,block_group,360470828003,5,1.0,1684.5,1972.1
5839,892a1076673ffff,Brooklyn,BK1701,East Flatbush-Erasmus,1110,1816.0,174.3,0.3953,956.0,block_group,block_group,360470856002,6,1.0,1641.7,1990.3
5840,892a1076677ffff,Brooklyn,BK1702,East Flatbush-Farragut,475,1485.0,115.3,0.14,354.9,block_group,block_group,360470854001,3,1.0,1369.7,1600.3
5841,892a107667bffff,Brooklyn,BK1701,East Flatbush-Erasmus,1373,1768.3,300.5,0.3482,839.6,block_group,block_group,360470824003,5,1.0,1467.8,2068.8
5842,892a1076683ffff,Brooklyn,BK1703,East Flatbush-Rugby,595,1599.6,156.5,0.1965,495.5,block_group,block_group,360470868001,5,1.0,1443.1,1756.1
5843,892a1076687ffff,Brooklyn,BK1703,East Flatbush-Rugby,762,1499.3,235.4,0.1459,369.6,block_group,block_group,360470868003,4,1.0,1263.9,1734.7
5844,892a107668bffff,Brooklyn,BK1703,East Flatbush-Rugby,408,1553.5,357.5,0.1708,432.2,mixed,block_group,360470870003,4,1.0,1196.0,1911.0
5845,892a107668fffff,Brooklyn,BK1703,East Flatbush-Rugby,738,1629.7,125.7,0.2136,537.2,block_group,block_group,360470870002,6,1.0,1504.0,1755.4
5846,892a1076693ffff,Brooklyn,BK1703,East Flatbush-Rugby,846,1733.0,353.2,0.3114,761.1,block_group,block_group,360470878003,4,1.0,1379.8,2086.2
5847,892a1076697ffff,Brooklyn,BK1703,East Flatbush-Rugby,908,1683.5,306.7,0.26,646.9,block_group,block_group,360470866002,9,1.0,1376.8,1990.2
5848,892a107669bffff,Brooklyn,BK1703,East Flatbush-Rugby,180,1934.4,244.9,0.5074,1246.4,mixed,block_group,360470876002,2,1.0,1689.5,2179.3
5849,892a10766a3ffff,Brooklyn,BK1703,East Flatbush-Rugby,580,1794.6,127.1,0.3725,899.9,block_group,block_group,360470862002,4,1.0,1667.5,1921.7
5850,892a10766a7ffff,Brooklyn,BK1703,East Flatbush-Rugby,501,1644.5,174.5,0.2242,562.3,mixed,block_group,360470848002,5,1.0,1470.0,1819.0
5851,892a10766abffff,Brooklyn,BK1703,East Flatbush-Rugby,365,2020.6,490.6,0.5964,1457.6,block_group,block_group,360470860002,4,1.0,1530.0,2511.2
5852,892a10766afffff,Brooklyn,BK1703,East Flatbush-Rugby,313,2597.0,612.1,0.916,2373.6,block_group,block_group,360470850001,4,1.0,1984.9,3209.1
5853,892a10766b3ffff,Brooklyn,BK1703,East Flatbush-Rugby,885,1719.9,150.8,0.2951,730.1,block_group,block_group,360470938001,7,1.0,1569.1,1870.7
5854,892a10766b7ffff,Brooklyn,BK1703,East Flatbush-Rugby,412,1505.2,405.1,0.1487,377.1,mixed,block_group,360470938002,3,1.0,1100.1,1910.3
5855,892a10766bbffff,Brooklyn,BK1703,East Flatbush-Rugby,772,1662.0,170.8,0.2389,596.8,block_group,block_group,360470862003,7,1.0,1491.2,1832.8
5856,892a10766c3ffff,Brooklyn,BK0902,Prospect Lefferts Gardens-Wingate,321,1195.2,382.1,0.059,166.3,block_group,block_group,360470808001,2,1.0,813.1,1577.3
