Title,Note,URL,Tags,Comment
Plain Stationery Homeware & Cafe,,https://www.google.com/maps/place/Plain+Stationery+Homeware+%26+Cafe/data=!4m2!3m1!1s0x3442a98c2530c895:0xaefe4734553d8e2d,,
IMMENSE,,https://www.google.com/maps/place/IMMENSE/data=!4m2!3m1!1s0x3442abc51e2915c7:0xad9766dea27a3f85,,
地衣荒物 Earthing Way,,https://www.google.com/maps/place/%E5%9C%B0%E8%A1%A3%E8%8D%92%E7%89%A9+Earthing+Way/data=!4m2!3m1!1s0x3442a9145c60494d:0x7a294992dab447a,,
ASW TEA HOUSE,,https://www.google.com/maps/place/ASW+TEA+HOUSE/data=!4m2!3m1!1s0x3442a9138cf212fd:0x8102ff354f655cde,,
Fika Fika Cafe,,https://www.google.com/maps/place/Fika+Fika+Cafe/data=!4m2!3m1!1s0x3442a961961efb11:0x9e0483daf98a26ef,,
特有種商行Realguts cafe（藝文咖啡）,,https://www.google.com/maps/place/%E7%89%B9%E6%9C%89%E7%A8%AE%E5%95%86%E8%A1%8CRealguts+cafe%EF%BC%88%E8%97%9D%E6%96%87%E5%92%96%E5%95%A1%EF%BC%89/data=!4m2!3m1!1s0x3442a97bf2b53d09:0xd17b0accb2826394,,
RAW,,https://www.google.com/maps/place/RAW/data=!4m2!3m1!1s0x3442ac12d432ac6f:0x37c7612d296d461f,,
National Palace Museum,,https://www.google.com/maps/place/National+Palace+Museum/data=!4m2!3m1!1s0x3442ac3acd404a7d:0x5d6d7018397a09c1,,
異雲書屋 YIYUN ART,,https://www.google.com/maps/place/%E7%95%B0%E9%9B%B2%E6%9B%B8%E5%B1%8B+YIYUN+ART/data=!4m2!3m1!1s0x3442a9843adaba2f:0xa308b1263de116e5,,
Eslite Spectrum Songyan,,https://www.google.com/maps/place/Eslite+Spectrum+Songyan/data=!4m2!3m1!1s0x3442abbf1460de89:0x9d204e656cd39b8,,
Songshan Cultural and Creative Park,,https://www.google.com/maps/place/Songshan+Cultural+and+Creative+Park/data=!4m2!3m1!1s0x3442abbf23ce4b3b:0xc82b0f87ff7df9dc,,
Museum of Contemporary Art Taipei,,https://www.google.com/maps/place/Museum+of+Contemporary+Art+Taipei/data=!4m2!3m1!1s0x3442a96c49f1e473:0xb4f74ae9ed21c1fb,,
Kimpton Da An Hotel,,https://www.google.com/maps/place/Kimpton+Da+An+Hotel/data=!4m2!3m1!1s0x3442abcce7dd8c41:0x16c761ac7b7b1a33,,
BEAMS Taipei Store,,https://www.google.com/maps/place/BEAMS+Taipei+Store/data=!4m2!3m1!1s0x3442abf280e7980b:0x8e9ac5d8cc25cdb3,,
Huashan 1914 Creative Park,,https://www.google.com/maps/place/Huashan+1914+Creative+Park/data=!4m2!3m1!1s0x3442a96523e0246d:0xf1c9276707165c71,,
ArtYard 67,,https://www.google.com/maps/place/ArtYard+67/data=!4m2!3m1!1s0x3442a9146cf9f051:0x9b03531892f0022c,,
小器生活 赤峰28店,,https://www.google.com/maps/place/%E5%B0%8F%E5%99%A8%E7%94%9F%E6%B4%BB+%E8%B5%A4%E5%B3%B028%E5%BA%97/data=!4m2!3m1!1s0x3442a96a21240b79:0xc420933ad96dcc3a,,
小器生活 華山店,,https://www.google.com/maps/place/%E5%B0%8F%E5%99%A8%E7%94%9F%E6%B4%BB+%E8%8F%AF%E5%B1%B1%E5%BA%97/data=!4m2!3m1!1s0x3442a97b2feec9d5:0x5b4c035a71a6a0f3,,
LOUISA COFFEE Xiangshan Arts Shop,,https://www.google.com/maps/place/LOUISA+COFFEE+Xiangshan+Arts+Shop/data=!4m2!3m1!1s0x3442abffdfbedb59:0x334f5c67dafa8f65,,
plain-me 台北敦南直營旗艦店,,https://www.google.com/maps/place/plain-me+%E5%8F%B0%E5%8C%97%E6%95%A6%E5%8D%97%E7%9B%B4%E7%87%9F%E6%97%97%E8%89%A6%E5%BA%97/data=!4m2!3m1!1s0x3442abc4e70f0131:0x47465c71cb17f68e,,
GROOVY,,https://www.google.com/maps/place/GROOVY/data=!4m2!3m1!1s0x3442abc444f4b093:0x5b1da2197222cd0c,,
Fubon Art Museum,,https://www.google.com/maps/place/Fubon+Art+Museum/data=!4m2!3m1!1s0x3442abbb7743f0b3:0xc2bfffb36b96f5f3,,
Taiwan Design Museum,,https://www.google.com/maps/place/Taiwan+Design+Museum/data=!4m2!3m1!1s0x3442abc0a98acde3:0x3025c678e0b32156,,
Brand T. INC 信義A13 (Ben Davis台灣總經銷),,https://www.google.com/maps/place/Brand+T.+INC+%E4%BF%A1%E7%BE%A9A13+(Ben+Davis%E5%8F%B0%E7%81%A3%E7%B8%BD%E7%B6%93%E9%8A%B7)/data=!4m2!3m1!1s0x3442abda607160fd:0x5708d753754d6cae,,
INVINCIBLE EAST,,https://www.google.com/maps/place/INVINCIBLE+EAST/data=!4m2!3m1!1s0x3442abc4f4a1fdb7:0xdb363cbc426c66c0,,
chenjingkaioffice,,https://www.google.com/maps/place/chenjingkaioffice/data=!4m2!3m1!1s0x3442abcb20ee7f6f:0x2aeab121734a2bc8,,
Little Moss,,https://www.google.com/maps/place/Little+Moss/data=!4m2!3m1!1s0x89e4e25d7aa50471:0x60a2a2564367ee7c,,
Curiosity & Co.,,https://www.google.com/maps/place/Curiosity+%26+Co./data=!4m2!3m1!1s0x89e5afbd4f17bbff:0x6a537553d1925eb6,,
